Rock_Type,Porosity,Permeability,Trap_Type,Seismic_Score,Proximity_to_Oil_Field,Estimated_Reservoir_Depth,Oil_Presence
Sandstone,7.579380918638599,582.7750976089019,Anticline,0.014086412162869988,3.579231221759584,4251,0
Sandstone,15.602221833334513,986.0814127293921,Anticline,0.9061075998618738,1.5480082406649176,2785,1
Limestone,15.658590104356916,636.7923150090962,Anticline,0.22664729883307033,0.2924568888728457,1170,0
Limestone,17.667992248366925,834.2774716830587,None,0.7059325391660635,2.431354554240388,2228,1
Limestone,22.55028516068758,799.9629800524445,None,0.5530731073672155,1.3809314496277947,3738,0
Limestone,18.70433491557889,346.11569031680057,Fault,0.536811883602784,1.9888960865682388,1749,0
Limestone,18.008443815841108,260.35101460797847,Fault,0.7179213233927192,1.3698467318780145,1378,1
Shale,1.6054338873912988,431.0630898480785,Fault,0.2071814718944397,0.8763380996296216,4846,0
Sandstone,11.29590863367895,467.7741030644283,Dome,0.15902513076642655,1.9349489341819441,3851,0
Sandstone,6.96167219103468,240.84461723470724,Fault,0.6519126067329519,4.824470617389077,3023,1
Sandstone,7.961103348059263,894.7032754776209,None,0.29057922890466226,1.3311393350498353,997,0
Sandstone,16.630124230210345,543.0053144383454,Dome,0.9739502076577609,1.6798332202349227,2487,1
Limestone,5.985159447888253,978.465947761416,None,0.4515118390746734,1.6462101676231533,1477,0
Sandstone,8.818473030506926,810.207760268217,Dome,0.11159702000696525,2.4014440989527013,3544,0
Shale,7.1125412555202026,556.149155531554,Fault,0.6858151661720446,4.217527693963918,3248,0
Shale,28.455088296545842,947.0932378662148,Fault,0.30615929246613127,2.0106129577482252,2976,0
Sandstone,28.339971965132854,505.3699402802118,Fault,0.1485874276214022,4.030739820165209,1038,1
Sandstone,18.29824675788155,887.2194060061518,Dome,0.42282336288992095,0.5750605471626857,4540,0
Shale,27.735674061957,358.7866364146097,None,0.9642222780872781,4.4745360234105656,1400,0
Shale,23.574379364051193,379.26374102068996,Anticline,0.41143057638713,0.9265204176196729,1966,1
Limestone,17.698436484054263,418.7125522879602,None,0.34733376573106345,0.1960074954126373,3515,0
Shale,0.19305634490387136,547.0790202973029,Fault,0.4445089620693041,0.7917724018853167,4805,0
Limestone,23.175488582382123,553.9367799286252,Dome,0.012115705599648363,0.9537489564532597,2233,0
Limestone,21.074650247654066,496.9025227554071,Dome,0.13310153859861407,2.5425206380667955,990,0
Limestone,18.45760959847242,306.6949726095843,Fault,0.8496746181346078,2.249691463765279,2209,1
Limestone,22.81272935047415,927.2792583260402,Dome,0.9780344120945137,3.579372084658543,2253,1
Limestone,15.38766494324297,588.997511251905,Fault,0.15794148560368138,0.2547554289683174,2418,1
Sandstone,21.12249813964017,408.33147697540335,None,0.5355178183869084,2.4885312568804223,2534,1
Shale,28.055162601794798,651.5257837828746,Dome,0.9663334338056436,1.6623561346169042,3211,1
Limestone,11.274150475382589,768.1987910519954,Anticline,0.15658137617896384,3.1535316604550423,1986,0
Shale,21.243655047018763,960.7673601400148,Dome,0.18630961750245023,0.21849862062509218,2000,0
Shale,14.27063454032876,500.049613105315,Fault,0.9268163539283983,0.17467404459079683,697,0
Limestone,20.231989554419446,112.98641184040804,Anticline,0.7056876464523825,2.1362580069814827,2467,1
Sandstone,22.886800066630922,441.32503563510477,Fault,0.15196668684216075,4.05669739600756,2034,0
Limestone,1.3635750130738788,479.49159089201794,Dome,0.39349267111860975,3.355470320676373,2213,0
Sandstone,19.398013318459856,897.0970841074882,Anticline,0.05626994421471054,0.08353045955782956,1848,0
Shale,6.802235532208337,395.40596769449013,Anticline,0.4326715339176942,0.8923604710706118,4344,0
Sandstone,20.100976134227004,953.3709406222513,Dome,0.777901494487037,1.1336573225872149,1095,1
Sandstone,14.049905578014405,485.64677580662044,Anticline,0.5539720545861272,2.1152946377259734,638,0
Sandstone,23.206582255946618,973.80672047795,None,0.6474421218162031,2.9335784196089976,1514,1
Shale,3.7020244561678926,9.190122809831232,Anticline,0.3268201322002092,1.0823008694864482,741,0
Shale,18.78967054968585,898.9165594315403,Anticline,0.161395917744793,1.9125711223614883,2863,0
Sandstone,8.354121867826569,931.1893314914073,None,0.01311667577348441,2.919716969968821,1232,0
Sandstone,25.589459859917746,961.0599148294481,Fault,0.8213123443293454,1.9171765195082453,634,1
Limestone,27.851505169089222,14.063457640440236,Fault,0.6366545593457879,0.7158471069231609,3759,1
Sandstone,29.891948810371662,172.52913571375868,None,0.22932124128768838,2.458305627691118,4261,0
Limestone,23.880222072818498,654.110738590143,Anticline,0.41843396007729483,1.6199709797690272,3126,0
Sandstone,22.612022112840137,26.447219043372026,Dome,0.8014432687281142,4.320941812774178,3640,1
Limestone,6.465022766026531,64.54538718032424,None,0.5387001860913857,3.8781245404691718,2986,0
Shale,10.080211769703261,221.85779481974848,Dome,0.3001598764459783,0.9513754611684472,2624,0
Sandstone,13.970476252868385,512.9273289751403,Fault,0.2671845171706855,0.7631789566542219,2010,1
Sandstone,23.20143143346749,546.3566567075408,None,0.2176140244488256,1.7383833665725001,2318,0
Sandstone,27.448975952339058,35.226861670710846,Dome,0.8237298801341698,2.060872502217962,3296,1
Sandstone,5.674173000689539,171.1968835307496,Anticline,0.5818603506846625,4.6600907566236405,4802,0
Limestone,27.671024540103087,500.20596766132064,None,0.7091571657014643,1.508103685426665,2143,1
Sandstone,20.86873957062174,594.3466803224619,Dome,0.8601204413974134,4.3379217648424575,3268,1
Shale,18.32312192055116,149.25329478972915,None,0.9868617025302162,2.5265463967685786,4906,0
Shale,5.995238138458186,399.44257053502366,None,0.24948358653078195,4.428118627786948,3864,0
Sandstone,1.6657509842745166,904.4970350804355,Fault,0.18090248745791293,3.509768886642932,1899,0
Shale,17.053946955238196,998.9003877591259,Fault,0.46199834279394847,3.5419448405468446,2050,1
Sandstone,19.545470499866774,987.2272403763101,Anticline,0.0350712794785325,2.593987437480739,3911,0
Sandstone,6.3234434806406465,881.7928357765855,Fault,0.7917178815635283,4.201520207890699,582,1
Shale,16.69368617476369,395.2654278619958,Fault,0.8837599988343822,1.2721240262084783,1979,0
Sandstone,25.694802082877207,686.8877177827094,Fault,0.6860396987480284,4.536756357584345,3420,1
Shale,25.0519783636506,417.1756355564145,Dome,0.26799502456360935,3.1838792751798364,2783,0
Limestone,27.820655417588917,648.8784997973786,None,0.12315547398879056,2.1935445074626285,2940,0
Sandstone,10.976574286706413,310.1230384985137,Fault,0.38214418791988836,4.9109495170777855,2282,1
Limestone,9.54148717652756,606.5960513567217,Dome,0.8333356205052533,4.310070534558201,1104,1
Shale,22.48278017942426,524.234738056297,None,0.34782780378611466,3.860105064158498,4833,0
Limestone,12.933372152910149,25.455785547386753,Fault,0.03425457362663997,1.3695123553447193,1230,0
Limestone,2.626459920833418,790.9122008423676,Fault,0.2742803762251319,4.868703502161988,1860,0
Shale,8.484033920114992,12.88593441291046,None,0.9899456100757232,3.714937514129779,2578,0
Limestone,12.557468565944674,293.86278631104847,Dome,0.6766687556658832,3.026086420145208,1477,1
Limestone,8.77549276428756,6.918141388548367,Dome,0.9008548299771278,4.608996145066665,2137,1
Shale,9.966167128419649,376.825211881903,Anticline,0.7748652675011075,0.8109084096456459,2481,0
Limestone,8.813277185231723,64.09736763597516,None,0.5397055153266307,0.6950802638213838,3450,0
Shale,1.2449750154923833,913.59745586441,Anticline,0.1486888723949803,2.818567071953801,3800,1
Limestone,19.112841024733275,416.26361586770577,Dome,0.34864447835571766,0.28356798316555354,4504,0
Shale,17.91877261060408,460.03627908954564,Fault,0.5837402252742222,3.3199343093350784,1082,0
Shale,19.60150495436042,350.50038585476403,Anticline,0.870632348731992,1.203705690578099,959,0
Limestone,5.769296881008824,627.8786480475645,Dome,0.26867504586489965,0.5951328897153568,635,0
Limestone,8.869636248374558,784.6237085015855,Dome,0.12122686934022953,2.04747924895739,2476,0
Limestone,18.58847780834767,648.4985963059289,Fault,0.5588323175548174,2.3297481318278184,1477,0
Sandstone,17.988827053797642,748.4589112767325,None,0.17650122251805567,0.8524243194803555,783,0
Sandstone,15.189909280628035,906.0676898457511,Dome,0.6103617693219067,0.20767635478066093,3397,1
Sandstone,10.512397500305923,863.6829851397573,Anticline,0.263521442483732,2.0702779561940683,2898,0
Shale,27.3879301432407,674.3843943009421,Fault,0.23096300430062466,3.7976316799421497,4612,0
Limestone,10.193107268965313,215.42332494152419,None,0.3991807649888911,4.3709988530051085,1738,0
Shale,13.668574693117549,638.0651481908869,None,0.5931917575579458,0.48774147064549855,3966,0
Sandstone,20.343414928626263,506.5770126447704,None,0.545317672949313,2.623377315056276,2961,1
Limestone,16.290642926002924,717.5020117794096,Dome,0.24473447723498054,1.317014944031924,3666,0
Shale,10.406579290931568,833.098716744522,None,0.8911166744533762,1.8731693480143323,4204,0
Limestone,13.069343713695295,742.978775689231,Dome,0.10988196973520103,4.667209148799532,2553,0
Shale,23.834424535605184,846.7146087913239,Fault,0.0394675630743353,1.7603738647282348,1279,0
Limestone,8.343874664598372,64.80250696768283,Fault,0.6027062694061975,1.8267296508916342,2634,1
Sandstone,4.267657193304463,32.588418199226496,None,0.12340716806547647,1.0469791287249564,2736,0
Sandstone,9.394896054893312,259.2420671318944,Fault,0.5048908142789611,4.800092090129278,2139,0
Limestone,25.48602646463704,900.7654180245197,Anticline,0.9517732844096326,2.282436783301417,919,1
Shale,2.6696914456903995,823.8355917329899,Anticline,0.6985802714527901,2.8519606702838147,2326,0
Sandstone,29.750882201173553,683.0445704975162,Dome,0.6174565803977604,2.2658404615069987,3638,1
Sandstone,16.230086967829877,701.0579087722762,None,0.5748052248722807,1.2645953838193207,4189,0
Sandstone,29.54537231901282,726.9437987889544,Dome,0.17953925219959277,4.052063065704934,706,0
Limestone,28.169892662579326,942.6600977842622,Fault,0.43264782462810436,0.1423561293841058,3890,0
Limestone,13.584411426327502,832.35896115525,None,0.3425235073667625,3.4512171504584686,4370,0
Shale,5.954732238160473,623.7669966400205,Dome,0.9530743222220627,2.971364052996762,4296,0
Shale,4.946543296954154,666.0497198218834,None,0.242320231370725,0.7214032534437459,3034,1
Shale,7.199680916098725,214.52652179906084,None,0.4715163713960514,0.8295252215034471,2680,1
Limestone,21.303979216936117,657.6615063311162,Dome,0.9380793632762501,3.296127939504347,4710,1
Limestone,8.188499841944635,425.2543334060401,None,0.789180652439315,1.5606939583163575,4806,0
Shale,10.24275808812895,153.80890873513798,Fault,0.9645152392844231,1.3286903908283958,4727,1
Shale,13.463364119838444,806.5964164273278,Anticline,0.608330255146991,0.2957804776863965,1897,0
Limestone,27.39698041264369,510.7368527033425,Anticline,0.33378685474593406,3.832415446613921,4749,0
Shale,5.681802536545383,977.4476166477322,None,0.826649775464059,4.413359676503227,1946,0
Sandstone,0.15079657829409343,282.39767512005045,Anticline,0.2914562713733706,4.099221758628669,1451,0
Limestone,1.8028923113451045,481.18944219277165,None,0.16477280191188592,2.3301705975001847,4521,0
Shale,27.14299025040354,448.54745921419925,Dome,0.7062888140390073,2.6697820429028125,2217,0
Limestone,19.425493945300893,121.65874291014615,Fault,0.6389556635343594,1.2113809699234417,4742,1
Sandstone,8.191218579834203,426.6891635519487,Anticline,0.8789489025953954,0.8642736970939308,4305,1
Limestone,5.315775030335733,288.265902964504,Dome,0.9619247578160507,4.115005874456724,3698,1
Limestone,8.82800209911343,161.16015089556745,Fault,0.8571975872245541,3.991720802724151,2096,1
Limestone,3.443907817538403,282.87342845210316,Anticline,0.06002179758827075,3.88679914218446,4233,0
Limestone,28.245987308533234,234.0184395751256,Anticline,0.6645134329822682,2.316796531988174,3716,1
Sandstone,23.526185230958006,734.3394574748721,Fault,0.7847324128640457,4.322538804222796,1406,1
Limestone,13.871735307376222,31.744403080900938,Dome,0.9819287243501765,4.631160346754074,4250,1
Limestone,25.948878153456057,617.845285165308,Dome,0.3746612995126337,1.6417217232672239,4558,1
Shale,7.483746128796969,760.9006806815829,Anticline,0.16988158727114788,1.1234724589017793,2654,0
Limestone,21.513617054165806,481.24273301250423,Fault,0.8529330617972212,2.321315153879916,1837,1
Shale,25.683974970412304,931.6334150279105,Dome,0.31746674363255534,0.8966317833729626,4606,0
Sandstone,10.703061348698178,708.1728145412987,Fault,0.5982018957938589,4.420014425699485,2995,1
Sandstone,22.72393336352153,748.1757276601058,Fault,0.38989476421299984,1.6899525003888471,3474,0
Sandstone,8.852170477929281,197.73655395342936,Anticline,0.4023262567586612,2.8808589327028837,2942,0
Sandstone,8.965714057770924,777.5182802632344,Fault,0.7324644791774516,2.9735974795356253,4973,1
Shale,3.211715356625582,832.2626413470318,Fault,0.36147512533993864,2.5749394017294818,860,0
Limestone,13.201741395281962,361.9051220175836,None,0.693075112970487,0.7826285471154915,3564,0
Sandstone,21.891357194922666,214.14970496493825,Fault,0.014328455452302102,4.955003200466857,1072,0
Limestone,28.20662416713855,385.6656285244131,Dome,0.324647390003876,0.8630161462056485,2455,0
Shale,18.113909757872882,739.868361031137,Anticline,0.31904403135366266,3.757536802854549,3544,0
Shale,25.894066132072172,418.22136686283403,Anticline,0.748835285896717,3.9568143702757954,2084,1
Shale,24.67483947870681,736.9152233495631,Fault,0.31455711602562786,0.7258185418063634,2733,0
Sandstone,5.200291589258425,114.45097643656011,Fault,0.633327132365083,4.665817557749402,3792,0
Limestone,14.574522867378944,806.205698777996,Dome,0.6885244021078648,2.4387938131386417,3746,1
Limestone,3.5077060657617443,253.95427416071504,None,0.6584255441971152,3.144414792838433,2314,1
Limestone,20.46459484684905,249.6800587268791,Anticline,0.6032936810486645,3.2109302801739807,4541,1
Shale,28.49699004738228,590.7905842386568,None,0.4136168493493947,2.5247756279615037,2389,0
Sandstone,4.1126837423626945,71.04792770124267,Dome,0.37330497768381043,0.7101102206057686,2399,0
Shale,22.01649392407624,27.271428957983897,Anticline,0.5645840583758897,3.758766789456496,3155,0
Shale,18.967144526035828,261.7676366281558,Dome,0.06370310248432631,2.908929175617461,2829,0
Limestone,17.50815111024299,538.5294831840879,Fault,0.8758198420515261,0.5934030762869175,4218,1
Shale,11.703607040650176,907.708769839002,Dome,0.8253151430303431,3.501609843168043,1556,0
Limestone,10.653949432614377,846.5887411309996,Fault,0.34638471703718965,3.513816304032453,2629,0
Sandstone,1.3574756705666358,490.9560134610545,None,0.5668191233856312,2.742432230479576,2006,0
Limestone,6.537261247560404,38.01494169979927,Anticline,0.9322276981844633,0.45274405145784014,2130,1
Sandstone,0.45530646860480695,535.7174818946798,Anticline,0.2716367974120967,1.7632201556836464,1491,0
Limestone,17.442513167460618,705.0908043253702,None,0.7424552676948534,0.2546205381335048,1693,1
Shale,3.175597076337265,339.82536799250875,Fault,0.08273180732100516,2.3879800941319567,4468,0
Shale,26.19058182089148,111.95223997837304,Anticline,0.523372147470971,4.532235659470217,1202,0
Sandstone,15.694290620914957,279.28938525245377,Dome,0.8839691294472977,0.011264913064618631,1530,1
Sandstone,20.990697271761253,771.8172756033462,Fault,0.5517092841490735,1.3331932652120608,2981,0
Sandstone,12.325712755214894,351.892588451045,Anticline,0.6162528268371014,3.999295505740425,1062,1
Limestone,16.81739427003146,812.1695091950244,Dome,0.9076392933095441,0.04930416910803259,866,1
Limestone,28.279775308998914,320.20193035566837,Dome,0.7153606400498028,0.05086718523003353,1293,1
Sandstone,2.4820211887101227,164.3914833754043,Anticline,0.6958696802242655,3.0540929304719953,3603,0
Shale,7.618133157710885,436.4125111540946,None,0.5863840220928984,3.9459987839929225,1486,0
Limestone,23.39964980731633,452.8222377768498,None,0.6329886141924184,3.8825270873333535,1457,0
Limestone,2.9621162064799753,17.092110330787634,Anticline,0.8037054240166173,3.897890103746435,4095,1
Limestone,2.2698331171233255,117.9280276336198,Dome,0.9792330832972443,1.8050317240883285,1354,1
Sandstone,10.846241962621157,185.74109275404462,None,0.7953253540081879,4.413620721372294,2069,0
Sandstone,2.765038754172969,114.47373006129621,None,0.7075368316269962,0.06417800698368448,2756,0
Sandstone,17.552353266186092,342.18454934594246,None,0.13554488361151484,1.560943683861502,4409,0
Sandstone,6.788257524497995,964.658232761401,Fault,0.8170803874416932,1.6859384741769494,4603,1
Sandstone,26.87093889598117,509.7133157887509,None,0.735994367398703,0.8278556290977057,2722,1
